instance,conf.id,gen.seed,nodes,vehi,density,depot.placement,node.placement,solve.iters,time,memory.mb,cost,travel.time,total.tardiness,max.tardiness
HHCRSP_300_60_81_1.0_C_R,1.0_C_R,81,300,60,1.0,C,R,1352,57.367,1180.05,405.333,1216,0,0
HHCRSP_300_60_100_0.4_C_RC,0.4_C_RC,100,300,60,0.4,C,RC,1330,61.429,1125.73,419.333,1258,0,0
HHCRSP_300_60_50_1.6_C_C,1.6_C_C,50,300,60,1.6,C,C,1328,65.082,1270.63,275,825,0,0
HHCRSP_300_60_13_1.0_C_C,1.0_C_C,13,300,60,1.0,C,C,1390,55.847,1183.85,309.333,928,0,0
HHCRSP_300_60_8_1.0_C_C,1.0_C_C,8,300,60,1.0,C,C,1366,60.015,1159.41,281.333,844,0,0
HHCRSP_300_60_49_1.0_R_RC,1.0_R_RC,49,300,60,1.0,R,RC,1394,61.577,1254.28,392.667,1178,0,0
HHCRSP_300_60_91_0.8_R_C,0.8_R_C,91,300,60,0.8,R,C,1360,51.309,1064.43,317.667,953,0,0
HHCRSP_300_60_53_1.0_C_C,1.0_C_C,53,300,60,1.0,C,C,1322,53.485,1149.17,284,852,0,0
HHCRSP_300_60_17_1.6_C_C,1.6_C_C,17,300,60,1.6,C,C,1352,54.829,1117.52,259.333,778,0,0
HHCRSP_300_60_59_1.6_R_C,1.6_R_C,59,300,60,1.6,R,C,707,54.026,1056.95,255.667,767,0,0
HHCRSP_300_60_35_1.2_R_C,1.2_R_C,35,300,60,1.2,R,C,1376,29.187,740.921,279.333,838,0,0
HHCRSP_300_60_30_0.8_C_RC,0.8_C_RC,30,300,60,0.8,C,RC,1361,50.789,1031.08,395,1185,0,0
HHCRSP_300_60_10_0.4_R_RC,0.4_R_RC,10,300,60,0.4,R,RC,1,55.112,1115.46,399.667,1199,0,0
HHCRSP_300_60_8_0.4_C_RC,0.4_C_RC,8,300,60,0.4,C,RC,1,56.62,1189.51,386.333,1159,0,0
HHCRSP_300_60_67_1.0_R_C,1.0_R_C,67,300,60,1.0,R,C,1352,59.319,1228.1,280.667,842,0,0
HHCRSP_300_60_65_0.4_C_C,0.4_C_C,65,300,60,0.4,C,C,1717,56.152,1176.83,348,1044,0,0
HHCRSP_300_60_38_1.0_C_R,1.0_C_R,38,300,60,1.0,C,R,1361,62.583,1265.85,417,1251,0,0
HHCRSP_300_60_45_1.0_R_RC,1.0_R_RC,45,300,60,1.0,R,RC,1347,60.916,1214.47,360.333,1081,0,0
HHCRSP_300_60_65_1.6_C_C,1.6_C_C,65,300,60,1.6,C,C,1411,55.691,1168.83,270,810,0,0
HHCRSP_300_60_67_0.8_R_RC,0.8_R_RC,67,300,60,0.8,R,RC,1,59.48,1192.51,387.333,1162,0,0
HHCRSP_300_60_42_0.4_R_RC,0.4_R_RC,42,300,60,0.4,R,RC,1392,47.918,1033.16,409,1227,0,0
HHCRSP_300_60_66_1.0_C_R,1.0_C_R,66,300,60,1.0,C,R,1,60.682,1210.71,430.333,1291,0,0
HHCRSP_300_60_72_1.2_C_RC,1.2_C_RC,72,300,60,1.2,C,RC,1,63.863,1161.77,386,1158,0,0
HHCRSP_200_40_81_0.4_C_C,0.4_C_C,81,200,40,0.4,C,C,955,20.387,430.886,302,906,0,0
HHCRSP_200_40_2_0.4_C_C,0.4_C_C,2,200,40,0.4,C,C,918,23.357,406.746,285,855,0,0
HHCRSP_200_40_72_0.8_R_C,0.8_R_C,72,200,40,0.8,R,C,943,20.825,414.598,243,729,0,0
HHCRSP_200_40_21_0.4_C_RC,0.4_C_RC,21,200,40,0.4,C,RC,1,26.028,501.961,314.333,943,0,0
HHCRSP_200_40_84_1.6_R_C,1.6_R_C,84,200,40,1.6,R,C,1,23.022,436.108,192.333,577,0,0
HHCRSP_200_40_44_0.8_C_RC,0.8_C_RC,44,200,40,0.8,C,RC,909,24.76,449.949,296.667,890,0,0
HHCRSP_200_40_96_1.2_C_RC,1.2_C_RC,96,200,40,1.2,C,RC,1,20.692,407.711,299.333,898,0,0
HHCRSP_200_40_52_1.2_R_RC,1.2_R_RC,52,200,40,1.2,R,RC,955,18.348,384.837,295.667,887,0,0
HHCRSP_200_40_34_0.8_C_RC,0.8_C_RC,34,200,40,0.8,C,RC,936,23.622,412.65,294.667,884,0,0
HHCRSP_200_40_42_0.4_C_RC,0.4_C_RC,42,200,40,0.4,C,RC,1,24.088,441.827,292,876,0,0
HHCRSP_200_40_63_0.4_R_C,0.4_R_C,63,200,40,0.4,R,C,902,25.812,517.593,303.333,910,0,0
HHCRSP_200_40_8_0.4_R_C,0.4_R_C,8,200,40,0.4,R,C,874,27.957,460.272,290,870,0,0
HHCRSP_200_40_3_0.8_R_RC,0.8_R_RC,3,200,40,0.8,R,RC,962,19.665,409.804,280.333,841,0,0
HHCRSP_200_40_20_0.8_C_C,0.8_C_C,20,200,40,0.8,C,C,974,21.871,434.38,225,675,0,0
HHCRSP_200_40_20_1.6_C_C,1.6_C_C,20,200,40,1.6,C,C,945,21.325,404.186,195.333,586,0,0
HHCRSP_200_40_85_1.0_C_RC,1.0_C_RC,85,200,40,1.0,C,RC,942,19.814,410.084,313.667,941,0,0
HHCRSP_200_40_38_1.0_R_R,1.0_R_R,38,200,40,1.0,R,R,963,24.563,420.873,306,918,0,0
HHCRSP_200_40_35_1.0_R_RC,1.0_R_RC,35,200,40,1.0,R,RC,978,10.826,350.986,290.333,871,0,0
HHCRSP_200_40_8_0.4_R_RC,0.4_R_RC,8,200,40,0.4,R,RC,1,29.078,461.554,333.333,1000,0,0
HHCRSP_200_40_39_1.2_C_RC,1.2_C_RC,39,200,40,1.2,C,RC,956,24.299,422.647,299,897,0,0
HHCRSP_200_40_11_1.6_C_C,1.6_C_C,11,200,40,1.6,C,C,953,24.949,476.071,187.667,563,0,0
HHCRSP_200_40_10_1.2_R_RC,1.2_R_RC,10,200,40,1.2,R,RC,1,28.916,435.501,288,864,0,0
HHCRSP_200_40_2_1.0_R_R,1.0_R_R,2,200,40,1.0,R,R,900,24.863,425.824,300.667,902,0,0
HHCRSP_200_40_28_0.8_C_RC,0.8_C_RC,28,200,40,0.8,C,RC,896,14.74,342.234,292.333,877,0,0
HHCRSP_200_40_51_0.8_C_C,0.8_C_C,51,200,40,0.8,C,C,1,18.55,401.476,231.667,695,0,0
HHCRSP_200_40_28_0.4_C_C,0.4_C_C,28,200,40,0.4,C,C,1,15.817,345.748,276.667,830,0,0
HHCRSP_200_40_69_1.6_R_C,1.6_R_C,69,200,40,1.6,R,C,1,24.918,458.345,159.333,478,0,0
HHCRSP_200_40_96_1.6_R_RC,1.6_R_RC,96,200,40,1.6,R,RC,1,21.229,410.071,298,894,0,0
HHCRSP_200_40_5_1.0_R_C,1.0_R_C,5,200,40,1.0,R,C,875,20.319,422.841,230.667,692,0,0
HHCRSP_200_40_35_1.6_C_C,1.6_C_C,35,200,40,1.6,C,C,993,13.539,362.659,167,501,0,0
HHCRSP_200_40_52_0.8_C_RC,0.8_C_RC,52,200,40,0.8,C,RC,1,20.77,376.625,316.333,949,0,0
HHCRSP_200_40_40_1.6_R_C,1.6_R_C,40,200,40,1.6,R,C,985,22.671,419.146,194.667,584,0,0
HHCRSP_200_40_85_1.0_R_RC,1.0_R_RC,85,200,40,1.0,R,RC,942,22.284,410.677,293.333,880,0,0
HHCRSP_200_40_42_0.4_R_C,0.4_R_C,42,200,40,0.4,R,C,947,20.949,429.255,276,828,0,0
HHCRSP_200_40_15_1.6_C_C,1.6_C_C,15,200,40,1.6,C,C,948,24.529,492.164,196.667,590,0,0
HHCRSP_200_40_17_0.4_C_C,0.4_C_C,17,200,40,0.4,C,C,899,28.587,508.492,311.333,934,0,0
HHCRSP_200_40_1_1.0_R_C,1.0_R_C,1,200,40,1.0,R,C,936,24.252,406.688,207,621,0,0
HHCRSP_200_40_87_1.6_C_RC,1.6_C_RC,87,200,40,1.6,C,RC,1,32.777,462.971,282,846,0,0
HHCRSP_200_40_39_1.6_R_RC,1.6_R_RC,39,200,40,1.6,R,RC,1,20.476,400.667,279.333,838,0,0
HHCRSP_200_40_13_1.6_R_C,1.6_R_C,13,200,40,1.6,R,C,929,25.404,423.906,186,558,0,0
HHCRSP_200_40_9_1.6_R_C,1.6_R_C,9,200,40,1.6,R,C,902,23.039,409.813,171.667,515,0,0
HHCRSP_200_40_58_0.8_C_RC,0.8_C_RC,58,200,40,0.8,C,RC,900,24.594,440.476,308.333,925,0,0
HHCRSP_200_40_31_1.0_R_RC,1.0_R_RC,31,200,40,1.0,R,RC,1,20.356,420.938,299,897,0,0
HHCRSP_200_40_58_1.0_C_C,1.0_C_C,58,200,40,1.0,C,C,1,23.344,412.356,252,756,0,0
HHCRSP_200_40_92_0.4_R_RC,0.4_R_RC,92,200,40,0.4,R,RC,931,17.874,393.786,326.667,980,0,0
HHCRSP_200_40_92_1.6_C_RC,1.6_C_RC,92,200,40,1.6,C,RC,934,18.272,356.592,287.667,863,0,0
HHCRSP_200_40_77_1.0_R_RC,1.0_R_RC,77,200,40,1.0,R,RC,948,23.538,482.93,296.667,890,0,0
HHCRSP_200_40_79_0.8_C_RC,0.8_C_RC,79,200,40,0.8,C,RC,951,21.695,409.684,307.333,922,0,0
HHCRSP_200_40_61_1.0_R_C,1.0_R_C,61,200,40,1.0,R,C,939,18.598,390.772,207.333,622,0,0
HHCRSP_200_40_82_1.0_R_RC,1.0_R_RC,82,200,40,1.0,R,RC,942,20.027,406.533,318.667,956,0,0
HHCRSP_200_40_38_0.4_R_C,0.4_R_C,38,200,40,0.4,R,C,1,21.38,423.937,292.667,878,0,0
HHCRSP_200_40_63_1.6_R_C,1.6_R_C,63,200,40,1.6,R,C,886,26.858,456.312,197.667,593,0,0
HHCRSP_200_40_31_0.4_R_C,0.4_R_C,31,200,40,0.4,R,C,948,24.452,427.496,300.333,901,0,0
HHCRSP_200_40_38_1.6_C_RC,1.6_C_RC,38,200,40,1.6,C,RC,930,22.751,435.153,282,846,0,0
HHCRSP_200_40_46_1.0_C_C,1.0_C_C,46,200,40,1.0,C,C,909,17.74,357.583,231.667,695,0,0
HHCRSP_200_40_83_0.8_R_C,0.8_R_C,83,200,40,0.8,R,C,1,29.122,448.938,225,675,0,0
HHCRSP_200_40_96_1.0_R_RC,1.0_R_RC,96,200,40,1.0,R,RC,911,20.264,400.063,321,963,0,0
HHCRSP_200_40_36_0.8_R_RC,0.8_R_RC,36,200,40,0.8,R,RC,931,22.879,415.374,310.667,932,0,0
HHCRSP_200_40_44_0.8_R_C,0.8_R_C,44,200,40,0.8,R,C,907,25.135,406.508,234.667,704,0,0
HHCRSP_200_40_11_1.6_R_C,1.6_R_C,11,200,40,1.6,R,C,1,23.548,422.767,185,555,0,0
HHCRSP_200_40_58_1.2_C_C,1.2_C_C,58,200,40,1.2,C,C,908,22.59,404.2,239,717,0,0
HHCRSP_200_40_27_0.8_C_C,0.8_C_C,27,200,40,0.8,C,C,913,19.313,391.656,264.667,794,0,0
HHCRSP_200_40_65_1.2_C_C,1.2_C_C,65,200,40,1.2,C,C,909,26.138,450.956,193,579,0,0
HHCRSP_200_40_73_1.2_R_RC,1.2_R_RC,73,200,40,1.2,R,RC,892,20.832,421.315,272.667,818,0,0
HHCRSP_200_40_29_1.6_C_RC,1.6_C_RC,29,200,40,1.6,C,RC,961,17.021,349.356,305.667,917,0,0
HHCRSP_200_40_80_0.4_R_C,0.4_R_C,80,200,40,0.4,R,C,851,32.014,477.181,284.667,854,0,0
HHCRSP_200_40_47_1.0_C_RC,1.0_C_RC,47,200,40,1.0,C,RC,903,20.68,411.509,302.667,908,0,0
HHCRSP_200_40_16_1.0_C_C,1.0_C_C,16,200,40,1.0,C,C,924,19.647,367.628,207,621,0,0
HHCRSP_200_40_24_1.2_C_C,1.2_C_C,24,200,40,1.2,C,C,938,23.573,435.283,218,654,0,0
HHCRSP_200_40_85_1.0_C_C,1.0_C_C,85,200,40,1.0,C,C,1,20.231,401.931,224,672,0,0
HHCRSP_200_40_2_1.2_C_C,1.2_C_C,2,200,40,1.2,C,C,955,23.057,456.815,223,669,0,0
HHCRSP_200_40_96_1.6_C_C,1.6_C_C,96,200,40,1.6,C,C,913,21.112,399.959,202,606,0,0
HHCRSP_200_40_7_1.2_C_C,1.2_C_C,7,200,40,1.2,C,C,905,15.149,356.793,185.333,556,0,0
HHCRSP_200_40_73_0.4_C_C,0.4_C_C,73,200,40,0.4,C,C,906,21.364,401.183,265.667,797,0,0
HHCRSP_200_40_70_1.0_R_C,1.0_R_C,70,200,40,1.0,R,C,979,27.355,512.327,246.333,739,0,0
HHCRSP_200_40_64_0.8_R_C,0.8_R_C,64,200,40,0.8,R,C,980,22.612,453.27,244,732,0,0
HHCRSP_200_40_76_1.0_R_RC,1.0_R_RC,76,200,40,1.0,R,RC,964,21.142,422.082,290,870,0,0
HHCRSP_200_40_23_1.0_C_R,1.0_C_R,23,200,40,1.0,C,R,1,26.501,481.307,304,912,0,0
HHCRSP_200_40_47_0.8_C_C,0.8_C_C,47,200,40,0.8,C,C,893,23.266,401.152,235.667,707,0,0
HHCRSP_200_40_77_1.0_R_R,1.0_R_R,77,200,40,1.0,R,R,934,24.43,472.896,321.333,964,0,0
HHCRSP_200_40_61_0.4_C_RC,0.4_C_RC,61,200,40,0.4,C,RC,932,21.547,394.239,301.333,904,0,0
HHCRSP_200_40_41_0.8_C_C,0.8_C_C,41,200,40,0.8,C,C,941,21.307,412.434,226,678,0,0
HHCRSP_200_40_22_0.8_R_RC,0.8_R_RC,22,200,40,0.8,R,RC,1,27.417,522.602,288.333,865,0,0
HHCRSP_200_40_87_0.4_R_RC,0.4_R_RC,87,200,40,0.4,R,RC,848,31.129,471.162,318.333,955,0,0
HHCRSP_200_40_47_1.0_C_C,1.0_C_C,47,200,40,1.0,C,C,1,22.954,407.712,220.333,661,0,0
HHCRSP_200_40_95_1.0_R_RC,1.0_R_RC,95,200,40,1.0,R,RC,950,24.094,443.695,298.667,896,0,0
HHCRSP_200_40_61_1.0_R_RC,1.0_R_RC,61,200,40,1.0,R,RC,922,19.416,401.158,307,921,0,0
HHCRSP_200_40_12_1.0_R_C,1.0_R_C,12,200,40,1.0,R,C,912,25.878,466.377,241.333,724,0,0
HHCRSP_200_40_51_1.0_R_RC,1.0_R_RC,51,200,40,1.0,R,RC,927,23.304,409.356,270.333,811,0,0
HHCRSP_200_40_87_1.0_C_RC,1.0_C_RC,87,200,40,1.0,C,RC,1,28.471,441.835,285,855,0,0
HHCRSP_200_40_18_1.0_R_RC,1.0_R_RC,18,200,40,1.0,R,RC,1,23.927,416.229,289.667,869,0,0
HHCRSP_200_40_77_1.0_C_C,1.0_C_C,77,200,40,1.0,C,C,920,24.899,446.299,208,624,0,0
HHCRSP_200_40_17_0.8_C_C,0.8_C_C,17,200,40,0.8,C,C,851,24.917,525.976,221.667,665,0,0
HHCRSP_200_40_84_1.0_R_R,1.0_R_R,84,200,40,1.0,R,R,950,22.112,433.559,332,996,0,0
HHCRSP_200_40_91_0.4_R_C,0.4_R_C,91,200,40,0.4,R,C,937,20.044,426.973,253,759,0,0
HHCRSP_200_40_75_1.0_C_R,1.0_C_R,75,200,40,1.0,C,R,920,20.588,409.844,333.667,1001,0,0
HHCRSP_200_40_68_0.8_R_RC,0.8_R_RC,68,200,40,0.8,R,RC,937,24.791,477.082,270.333,811,0,0
HHCRSP_200_40_76_1.2_R_C,1.2_R_C,76,200,40,1.2,R,C,947,20.438,451.15,218,654,0,0
HHCRSP_200_40_36_0.8_C_C,0.8_C_C,36,200,40,0.8,C,C,904,19.848,415.585,231.333,694,0,0
HHCRSP_200_40_74_1.6_R_C,1.6_R_C,74,200,40,1.6,R,C,946,21.895,412.492,182.333,547,0,0
HHCRSP_200_40_86_0.4_R_C,0.4_R_C,86,200,40,0.4,R,C,949,22.182,426.082,296.333,889,0,0
HHCRSP_200_40_8_1.0_C_R,1.0_C_R,8,200,40,1.0,C,R,1,29.008,453.429,336.667,1010,0,0
HHCRSP_200_40_23_1.6_C_C,1.6_C_C,23,200,40,1.6,C,C,925,27.336,474.989,188.667,566,0,0
HHCRSP_200_40_93_1.6_R_C,1.6_R_C,93,200,40,1.6,R,C,936,14.382,407.359,179.333,538,0,0
HHCRSP_200_40_5_1.0_R_RC,1.0_R_RC,5,200,40,1.0,R,RC,888,21.707,445.267,297.333,892,0,0
HHCRSP_200_40_5_1.0_C_R,1.0_C_R,5,200,40,1.0,C,R,878,21.912,408.08,319.667,959,0,0
HHCRSP_200_40_52_1.6_C_C,1.6_C_C,52,200,40,1.6,C,C,946,20.046,391.643,172.667,518,0,0
HHCRSP_200_40_81_1.2_R_C,1.2_R_C,81,200,40,1.2,R,C,938,23.985,458.398,220,660,0,0
HHCRSP_200_40_98_1.2_C_RC,1.2_C_RC,98,200,40,1.2,C,RC,909,21.561,424.825,280.667,842,0,0
HHCRSP_200_40_43_1.6_C_RC,1.6_C_RC,43,200,40,1.6,C,RC,938,17.64,403.859,289.667,869,0,0
HHCRSP_200_40_35_1.6_C_RC,1.6_C_RC,35,200,40,1.6,C,RC,1018,9.846,326.148,295,885,0,0
HHCRSP_200_40_81_1.6_C_RC,1.6_C_RC,81,200,40,1.6,C,RC,958,26.532,444.622,287.333,862,0,0
HHCRSP_200_40_18_1.0_C_RC,1.0_C_RC,18,200,40,1.0,C,RC,1,22.596,420.776,294.667,884,0,0
HHCRSP_200_40_91_0.4_C_RC,0.4_C_RC,91,200,40,0.4,C,RC,938,19.972,414.269,317.667,953,0,0
HHCRSP_200_40_74_1.6_C_RC,1.6_C_RC,74,200,40,1.6,C,RC,937,19.239,397.104,301.333,904,0,0
HHCRSP_200_40_55_1.2_C_C,1.2_C_C,55,200,40,1.2,C,C,893,21.231,399.812,233.667,701,0,0
HHCRSP_200_40_42_1.6_C_RC,1.6_C_RC,42,200,40,1.6,C,RC,939,23.64,429.848,286.333,859,0,0
HHCRSP_200_40_55_1.2_C_RC,1.2_C_RC,55,200,40,1.2,C,RC,904,21.838,431.896,318,954,0,0
HHCRSP_200_40_17_1.2_C_RC,1.2_C_RC,17,200,40,1.2,C,RC,880,28.606,470.479,308.333,925,0,0
HHCRSP_200_40_42_0.8_R_C,0.8_R_C,42,200,40,0.8,R,C,936,23.394,441.273,245,735,0,0
HHCRSP_200_40_24_0.4_C_RC,0.4_C_RC,24,200,40,0.4,C,RC,1,22.188,426.855,287.667,863,0,0
HHCRSP_200_40_75_1.0_R_R,1.0_R_R,75,200,40,1.0,R,R,1,19.876,401.671,312,936,0,0
HHCRSP_200_40_7_0.4_R_C,0.4_R_C,7,200,40,0.4,R,C,902,17.555,344.831,268.333,805,0,0
HHCRSP_200_40_90_1.0_R_RC,1.0_R_RC,90,200,40,1.0,R,RC,916,18.43,400.581,307,921,0,0
HHCRSP_200_40_19_1.0_R_C,1.0_R_C,19,200,40,1.0,R,C,929,28.259,515.247,229,687,0,0
HHCRSP_200_40_40_1.0_R_C,1.0_R_C,40,200,40,1.0,R,C,891,23.228,412.318,200.667,602,0,0
HHCRSP_200_40_28_0.8_R_RC,0.8_R_RC,28,200,40,0.8,R,RC,903,16,353.679,297.333,892,0,0
HHCRSP_200_40_97_0.8_C_RC,0.8_C_RC,97,200,40,0.8,C,RC,1,26.171,501.127,297.667,893,0,0
HHCRSP_200_40_68_1.0_R_RC,1.0_R_RC,68,200,40,1.0,R,RC,1,24.265,447.319,285.333,856,0,0
HHCRSP_200_40_22_0.8_C_RC,0.8_C_RC,22,200,40,0.8,C,RC,926,27.742,469.896,315,945,0,0
HHCRSP_200_40_6_1.6_R_C,1.6_R_C,6,200,40,1.6,R,C,937,17.732,401.315,197.333,592,0,0
HHCRSP_200_40_6_1.0_C_C,1.0_C_C,6,200,40,1.0,C,C,965,19.284,406.649,235.333,706,0,0
HHCRSP_200_40_67_1.2_R_C,1.2_R_C,67,200,40,1.2,R,C,917,29.167,469.428,212.667,638,0,0
HHCRSP_200_40_38_1.0_C_RC,1.0_C_RC,38,200,40,1.0,C,RC,921,22.495,419.535,281.667,845,0,0
HHCRSP_200_40_56_1.2_R_RC,1.2_R_RC,56,200,40,1.2,R,RC,1,28.691,431.356,297.333,892,0,0
HHCRSP_200_40_35_1.0_R_C,1.0_R_C,35,200,40,1.0,R,C,1003,13.234,381.071,218.333,655,0,0
HHCRSP_200_40_8_0.8_R_RC,0.8_R_RC,8,200,40,0.8,R,RC,1,30.202,447.633,303.333,910,0,0
HHCRSP_200_40_68_1.2_R_RC,1.2_R_RC,68,200,40,1.2,R,RC,1,26.175,465.611,264.667,794,0,0
HHCRSP_200_40_18_0.8_R_RC,0.8_R_RC,18,200,40,0.8,R,RC,898,22.892,426.739,333.667,1001,0,0
HHCRSP_200_40_33_0.4_C_C,0.4_C_C,33,200,40,0.4,C,C,938,22.397,414.316,300.667,902,0,0
HHCRSP_200_40_99_1.0_R_C,1.0_R_C,99,200,40,1.0,R,C,1,22.335,468.387,210.667,632,0,0
HHCRSP_200_40_80_1.6_C_RC,1.6_C_RC,80,200,40,1.6,C,RC,879,35.372,492.167,287.667,863,0,0
HHCRSP_200_40_84_0.8_R_RC,0.8_R_RC,84,200,40,0.8,R,RC,919,25.602,438.583,317.333,952,0,0
HHCRSP_200_40_57_1.2_R_C,1.2_R_C,57,200,40,1.2,R,C,923,21.772,401.88,186.333,559,0,0
HHCRSP_200_40_98_1.0_C_C,1.0_C_C,98,200,40,1.0,C,C,909,20.375,422.903,200,600,0,0
HHCRSP_200_40_33_0.4_R_C,0.4_R_C,33,200,40,0.4,R,C,925,23.307,416.402,293,879,0,0
HHCRSP_200_40_25_1.6_R_RC,1.6_R_RC,25,200,40,1.6,R,RC,1211,16.196,334.146,277.001,831.003,0,0
HHCRSP_200_40_35_1.0_C_C,1.0_C_C,35,200,40,1.0,C,C,974,16.204,347.415,208.333,625,0,0
HHCRSP_200_40_10_0.4_R_RC,0.4_R_RC,10,200,40,0.4,R,RC,915,24.771,452.077,335,1005,0,0
HHCRSP_200_40_72_1.0_C_RC,1.0_C_RC,72,200,40,1.0,C,RC,1,21.378,433.576,283,849,0,0
HHCRSP_200_40_20_1.6_R_RC,1.6_R_RC,20,200,40,1.6,R,RC,941,22.847,409.227,284.333,853,0,0
HHCRSP_200_40_31_1.0_C_RC,1.0_C_RC,31,200,40,1.0,C,RC,932,23.667,428.828,287.667,863,0,0
HHCRSP_200_40_1_0.8_C_C,0.8_C_C,1,200,40,0.8,C,C,932,26.695,427.511,234,702,0,0
HHCRSP_200_40_46_1.2_R_C,1.2_R_C,46,200,40,1.2,R,C,881,14.619,345.098,204,612,0,0
HHCRSP_200_40_86_0.4_C_C,0.4_C_C,86,200,40,0.4,C,C,965,22.3,426.737,286.667,860,0,0
HHCRSP_200_40_85_0.8_R_C,0.8_R_C,85,200,40,0.8,R,C,982,20.191,402.433,248.333,745,0,0
HHCRSP_200_40_90_1.0_C_C,1.0_C_C,90,200,40,1.0,C,C,914,20.146,416.287,221.667,665,0,0
HHCRSP_200_40_56_1.6_R_C,1.6_R_C,56,200,40,1.6,R,C,955,30.068,471.138,194.333,583,0,0
HHCRSP_200_40_72_1.6_R_C,1.6_R_C,72,200,40,1.6,R,C,941,24.426,417.221,196.667,590,0,0
HHCRSP_200_40_88_1.2_R_RC,1.2_R_RC,88,200,40,1.2,R,RC,1,24.956,431.91,281,843,0,0
HHCRSP_200_40_53_0.4_R_C,0.4_R_C,53,200,40,0.4,R,C,1,28.427,483.772,296.667,890,0,0
HHCRSP_200_40_92_0.8_R_C,0.8_R_C,92,200,40,0.8,R,C,989,19.241,393.33,218,654,0,0
HHCRSP_200_40_89_0.4_C_C,0.4_C_C,89,200,40,0.4,C,C,908,21.863,406.218,266.333,799,0,0
HHCRSP_200_40_53_1.6_C_RC,1.6_C_RC,53,200,40,1.6,C,RC,891,25.776,510.527,272.333,817,0,0
HHCRSP_200_40_52_1.6_C_RC,1.6_C_RC,52,200,40,1.6,C,RC,943,18.347,393.146,288.667,866,0,0
HHCRSP_200_40_25_1.0_C_C,1.0_C_C,25,200,40,1.0,C,C,1414,16.861,341.042,210.004,630.012,0,0
HHCRSP_200_40_1_1.0_C_RC,1.0_C_RC,1,200,40,1.0,C,RC,964,26.856,413.854,281.667,845,0,0
HHCRSP_200_40_90_0.8_R_RC,0.8_R_RC,90,200,40,0.8,R,RC,904,18.404,379.856,296.667,890,0,0
HHCRSP_200_40_98_0.4_C_C,0.4_C_C,98,200,40,0.4,C,C,1,25.728,412.636,281.333,844,0,0
HHCRSP_200_40_53_0.8_R_C,0.8_R_C,53,200,40,0.8,R,C,1,25.326,477.582,250.667,752,0,0
HHCRSP_200_40_70_1.2_C_C,1.2_C_C,70,200,40,1.2,C,C,949,26.836,476.163,235.667,707,0,0
HHCRSP_200_40_57_0.8_R_C,0.8_R_C,57,200,40,0.8,R,C,933,20.439,415.981,249.333,748,0,0
HHCRSP_200_40_3_1.2_C_RC,1.2_C_RC,3,200,40,1.2,C,RC,949,20.645,392.492,272.333,817,0,0
HHCRSP_200_40_49_1.0_C_RC,1.0_C_RC,49,200,40,1.0,C,RC,952,23.535,426.554,327.333,982,0,0
HHCRSP_200_40_36_0.4_R_C,0.4_R_C,36,200,40,0.4,R,C,928,22.355,413.131,294.333,883,0,0
HHCRSP_200_40_40_1.2_C_C,1.2_C_C,40,200,40,1.2,C,C,984,23.369,411.583,196.333,589,0,0
HHCRSP_200_40_4_0.8_C_RC,0.8_C_RC,4,200,40,0.8,C,RC,895,25.555,483.479,285.667,857,0,0
HHCRSP_200_40_53_0.4_C_C,0.4_C_C,53,200,40,0.4,C,C,893,25.747,474.7,310,930,0,0
HHCRSP_200_40_65_1.6_R_RC,1.6_R_RC,65,200,40,1.6,R,RC,1,30.374,508.425,260,780,0,0
HHCRSP_200_40_20_0.8_C_RC,0.8_C_RC,20,200,40,0.8,C,RC,941,24.529,428.813,309.667,929,0,0
HHCRSP_200_40_4_1.2_C_C,1.2_C_C,4,200,40,1.2,C,C,937,21.71,455.496,211.667,635,0,0
HHCRSP_200_40_51_1.0_R_R,1.0_R_R,51,200,40,1.0,R,R,928,21.087,398.502,308.333,925,0,0
HHCRSP_200_40_84_1.0_C_RC,1.0_C_RC,84,200,40,1.0,C,RC,914,24.901,429.785,332.333,997,0,0
HHCRSP_200_40_100_1.0_R_C,1.0_R_C,100,200,40,1.0,R,C,909,32.742,460.607,209.333,628,0,0
HHCRSP_200_40_44_1.2_R_RC,1.2_R_RC,44,200,40,1.2,R,RC,949,25.42,435.617,282.667,848,0,0
HHCRSP_200_40_2_0.8_R_RC,0.8_R_RC,2,200,40,0.8,R,RC,923,24.446,448.064,301.333,904,0,0
HHCRSP_200_40_64_1.6_C_C,1.6_C_C,64,200,40,1.6,C,C,1007,21.931,429.532,199.333,598,0,0
HHCRSP_200_40_74_1.0_R_R,1.0_R_R,74,200,40,1.0,R,R,944,17.525,470.144,315.667,947,0,0
HHCRSP_200_40_65_1.0_C_R,1.0_C_R,65,200,40,1.0,C,R,899,26.901,465.21,342.667,1028,0,0
HHCRSP_200_40_49_0.8_R_RC,0.8_R_RC,49,200,40,0.8,R,RC,943,22.942,436.31,306.333,919,0,0
HHCRSP_200_40_76_1.6_C_RC,1.6_C_RC,76,200,40,1.6,C,RC,929,22.413,408.111,270,810,0,0
HHCRSP_200_40_44_1.0_C_C,1.0_C_C,44,200,40,1.0,C,C,932,24.032,465.358,244,732,0,0
HHCRSP_200_40_48_1.6_C_RC,1.6_C_RC,48,200,40,1.6,C,RC,907,19.622,377.13,271.667,815,0,0
HHCRSP_200_40_90_1.2_R_RC,1.2_R_RC,90,200,40,1.2,R,RC,920,18.206,372.327,307,921,0,0
